frame_number,landmark,x,y,z
2,RIGHT_SHOULDER,0.46316802501678467,0.7675144076347351,0.088196761906147
2,LEFT_ELBOW,0.3512499928474426,0.627806544303894,-0.6642890572547913
2,RIGHT_ELBOW,0.48006653785705566,0.6446177959442139,0.27358219027519226
2,LEFT_WRIST,0.4404323697090149,0.49621981382369995,-0.5634283423423767
2,RIGHT_WRIST,0.5333648324012756,0.5484436750411987,0.18042676150798798
2,LEFT_PINKY,0.4508504271507263,0.45919114351272583,-0.6169925332069397
2,RIGHT_PINKY,0.5534092783927917,0.5162034630775452,0.17617620527744293
2,LEFT_INDEX,0.48267555236816406,0.4648844301700592,-0.653154730796814
2,RIGHT_INDEX,0.5485008358955383,0.5150027275085449,0.10567569732666016
2,LEFT_THUMB,0.4784829020500183,0.48012593388557434,-0.565716028213501
2,RIGHT_THUMB,0.5367615818977356,0.5257104635238647,0.1449480503797531
2,LEFT_HIP,0.40409961342811584,0.5148128271102905,-0.22848418354988098
2,RIGHT_HIP,0.4656777083873749,0.5182151198387146,0.22819960117340088
2,LEFT_KNEE,0.3887391686439514,0.3177221119403839,-0.2189892828464508
2,RIGHT_KNEE,0.4925083816051483,0.3542570471763611,0.5306565165519714
2,LEFT_ANKLE,0.38635963201522827,0.1426982879638672,-0.13632260262966156
2,RIGHT_ANKLE,0.4758962094783783,0.22568045556545258,0.9165388941764832
2,LEFT_HEEL,0.3517008423805237,0.11058273166418076,-0.14557209610939026
2,RIGHT_HEEL,0.4582141041755676,0.20058761537075043,0.9424762725830078
2,LEFT_FOOT_INDEX,0.5333737134933472,0.10038057714700699,-0.4313056468963623
2,RIGHT_FOOT_INDEX,0.5971028804779053,0.19412854313850403,0.8392807841300964
3,NOSE,0.49843212962150574,0.8620955944061279,-0.5569750666618347
3,LEFT_EYE_INNER,0.4775232970714569,0.8798302412033081,-0.5819811820983887
3,LEFT_EYE,0.46600791811943054,0.8801456689834595,-0.582133412361145
3,LEFT_EYE_OUTER,0.45311594009399414,0.880651593208313,-0.5823751091957092
3,RIGHT_EYE_INNER,0.5020393133163452,0.8794164657592773,-0.5220111012458801
3,RIGHT_EYE,0.5078976154327393,0.8794164657592773,-0.5218600630760193
3,RIGHT_EYE_OUTER,0.5132297873497009,0.8793749213218689,-0.522025465965271
3,LEFT_EAR,0.4110490679740906,0.8747372031211853,-0.5542497634887695
3,RIGHT_EAR,0.48336124420166016,0.8724011778831482,-0.279957115650177
3,MOUTH_LEFT,0.46793004870414734,0.8427878022193909,-0.5347389578819275
3,MOUTH_RIGHT,0.497183233499527,0.8412409424781799,-0.45659640431404114
3,LEFT_SHOULDER,0.3339034616947174,0.7789098620414734,-0.6964958906173706
3,RIGHT_SHOULDER,0.46451252698898315,0.7672401070594788,0.07894080132246017
3,LEFT_ELBOW,0.3491262197494507,0.6307708024978638,-0.6717434525489807
3,RIGHT_ELBOW,0.4832780063152313,0.6445016860961914,0.2663496732711792
3,LEFT_WRIST,0.4319826662540436,0.4968586266040802,-0.5755005478858948
3,RIGHT_WRIST,0.5335413217544556,0.5472714304924011,0.1768457442522049
3,LEFT_PINKY,0.44107770919799805,0.4606337249279022,-0.6298054456710815
3,RIGHT_PINKY,0.5539226531982422,0.5138424038887024,0.17216214537620544
3,LEFT_INDEX,0.4742562174797058,0.46547621488571167,-0.667332649230957
3,RIGHT_INDEX,0.5488942265510559,0.5133921504020691,0.10322585701942444
3,LEFT_THUMB,0.469984769821167,0.4804961383342743,-0.5787567496299744
3,RIGHT_THUMB,0.5367535352706909,0.5252745747566223,0.14249837398529053
3,LEFT_HIP,0.4040064811706543,0.5119637250900269,-0.23098181188106537
3,RIGHT_HIP,0.4662579596042633,0.5143673419952393,0.23073795437812805
3,LEFT_KNEE,0.388850599527359,0.31370630860328674,-0.19877998530864716
3,RIGHT_KNEE,0.49283626675605774,0.3512501120567322,0.5143799185752869
3,LEFT_ANKLE,0.3868288993835449,0.1435001939535141,-0.08687664568424225
3,RIGHT_ANKLE,0.4805785119533539,0.22200827300548553,0.892292857170105
3,LEFT_HEEL,0.35319921374320984,0.11103960126638412,-0.09223520755767822
3,RIGHT_HEEL,0.46303167939186096,0.1998767852783203,0.9179967641830444
3,LEFT_FOOT_INDEX,0.5310817956924438,0.09750553220510483,-0.36527493596076965
3,RIGHT_FOOT_INDEX,0.6048701405525208,0.1932915300130844,0.8111477494239807
4,NOSE,0.49708840250968933,0.862206757068634,-0.5967373847961426
4,LEFT_EYE_INNER,0.4757121801376343,0.8800035119056702,-0.6168804168701172
4,LEFT_EYE,0.46394479274749756,0.8803175687789917,-0.6170082688331604
4,LEFT_EYE_OUTER,0.45078253746032715,0.8808063268661499,-0.6172521710395813
4,RIGHT_EYE_INNER,0.5011518001556396,0.8795492053031921,-0.5601187944412231
4,RIGHT_EYE,0.5073503255844116,0.8795301914215088,-0.5599880218505859
4,RIGHT_EYE_OUTER,0.5129923224449158,0.8794662356376648,-0.5601691603660583
4,LEFT_EAR,0.4088360369205475,0.8747929930686951,-0.5705655813217163
4,RIGHT_EAR,0.4838463068008423,0.8724251389503479,-0.3139980435371399
4,MOUTH_LEFT,0.4664519727230072,0.8427782654762268,-0.5684353113174438
4,MOUTH_RIGHT,0.4963293671607971,0.8412414789199829,-0.49503129720687866
4,LEFT_SHOULDER,0.3336605429649353,0.7792755961418152,-0.7119502425193787
4,RIGHT_SHOULDER,0.46450456976890564,0.7672290205955505,0.06096920371055603
4,LEFT_ELBOW,0.34972724318504333,0.6304234266281128,-0.6911935210227966
4,RIGHT_ELBOW,0.4811468720436096,0.643250048160553,0.24103811383247375
4,LEFT_WRIST,0.4320666491985321,0.49562692642211914,-0.6011438965797424
4,RIGHT_WRIST,0.5330950617790222,0.5433127880096436,0.15469028055667877
4,LEFT_PINKY,0.4411821663379669,0.4600183367729187,-0.6580677628517151
4,RIGHT_PINKY,0.5536776185035706,0.5094210505485535,0.14620108902454376
4,LEFT_INDEX,0.47457191348075867,0.4650842845439911,-0.694738507270813
4,RIGHT_INDEX,0.5488437414169312,0.5092591047286987,0.07805296033620834
4,LEFT_THUMB,0.47085240483283997,0.47998541593551636,-0.6049777269363403
4,RIGHT_THUMB,0.5365816354751587,0.5175684094429016,0.12008101493120193
4,LEFT_HIP,0.4016057550907135,0.5098737478256226,-0.22933046519756317
4,RIGHT_HIP,0.46387210488319397,0.5126639008522034,0.2291078120470047
4,LEFT_KNEE,0.3840007483959198,0.3137046992778778,-0.19757358729839325
4,RIGHT_KNEE,0.4927598834037781,0.35326507687568665,0.5168356895446777
4,LEFT_ANKLE,0.37904003262519836,0.13990487158298492,-0.10604895651340485
4,RIGHT_ANKLE,0.47955626249313354,0.22037768363952637,0.8968206644058228
4,LEFT_HEEL,0.3461783230304718,0.10541189461946487,-0.11421208083629608
4,RIGHT_HEEL,0.4626338481903076,0.19753429293632507,0.9217684864997864
4,LEFT_FOOT_INDEX,0.5294312834739685,0.0923018828034401,-0.39172106981277466
4,RIGHT_FOOT_INDEX,0.6024803519248962,0.19171184301376343,0.8197726011276245
5,NOSE,0.49740567803382874,0.8632798790931702,-0.5682594776153564
5,LEFT_EYE_INNER,0.4762434661388397,0.8809564113616943,-0.593671441078186
5,LEFT_EYE,0.46467655897140503,0.8813627362251282,-0.5938164591789246
5,LEFT_EYE_OUTER,0.45184895396232605,0.8819319605827332,-0.5940632820129395
5,RIGHT_EYE_INNER,0.5011361837387085,0.8801550269126892,-0.5338954925537109
5,RIGHT_EYE,0.5072010159492493,0.8799973130226135,-0.5337778925895691
5,RIGHT_EYE_OUTER,0.5127716064453125,0.8798146843910217,-0.5339316725730896
5,LEFT_EAR,0.40938636660575867,0.8756996393203735,-0.5813291072845459
5,RIGHT_EAR,0.48394718766212463,0.8727990388870239,-0.3066932260990143
5,MOUTH_LEFT,0.4670095145702362,0.8440190553665161,-0.5503426790237427
5,MOUTH_RIGHT,0.4963494837284088,0.8424578309059143,-0.47394442558288574
5,LEFT_SHOULDER,0.33310163021087646,0.7810516953468323,-0.7271916270256042
5,RIGHT_SHOULDER,0.4644806385040283,0.7675608992576599,0.05900457873940468
5,LEFT_ELBOW,0.3472274839878082,0.633284866809845,-0.7183037996292114
5,RIGHT_ELBOW,0.4823480248451233,0.6435787081718445,0.23877876996994019
5,LEFT_WRIST,0.43161383271217346,0.49550285935401917,-0.638299286365509
5,RIGHT_WRIST,0.5345903038978577,0.5443912148475647,0.15350069105625153
5,LEFT_PINKY,0.44118204712867737,0.4586525857448578,-0.6995789408683777
5,RIGHT_PINKY,0.5561202168464661,0.509743332862854,0.1453012377023697
5,LEFT_INDEX,0.4740344285964966,0.4631490409374237,-0.7326428294181824
5,RIGHT_INDEX,0.5512648224830627,0.5094374418258667,0.07423605024814606
5,LEFT_THUMB,0.47018006443977356,0.47856560349464417,-0.6405465006828308
5,RIGHT_THUMB,0.5379888415336609,0.5190888047218323,0.11842862516641617
5,LEFT_HIP,0.39890041947364807,0.5113957524299622,-0.23163719475269318
5,RIGHT_HIP,0.4639204442501068,0.5145717859268188,0.23143775761127472
5,LEFT_KNEE,0.3832031488418579,0.31414908170700073,-0.2096654325723648
5,RIGHT_KNEE,0.49295422434806824,0.3521081209182739,0.5257095694541931
5,LEFT_ANKLE,0.3819788992404938,0.14127135276794434,-0.11474752426147461
5,RIGHT_ANKLE,0.4789356291294098,0.22089441120624542,0.9016035795211792
5,LEFT_HEEL,0.3506775200366974,0.10834807902574539,-0.12273372709751129
5,RIGHT_HEEL,0.4606116712093353,0.196212038397789,0.9279763698577881
5,LEFT_FOOT_INDEX,0.5288704037666321,0.09371378272771835,-0.40563076734542847
5,RIGHT_FOOT_INDEX,0.6012030839920044,0.18822383880615234,0.8274359107017517
6,NOSE,0.49738508462905884,0.8635028004646301,-0.5756797194480896
6,LEFT_EYE_INNER,0.47600656747817993,0.8813360333442688,-0.6017928719520569
6,LEFT_EYE,0.46441924571990967,0.8817533850669861,-0.6019096374511719
6,LEFT_EYE_OUTER,0.4515816271305084,0.8823242783546448,-0.6021506786346436
6,RIGHT_EYE_INNER,0.5009310245513916,0.8804237842559814,-0.5426768064498901
6,RIGHT_EYE,0.5070066452026367,0.8801952600479126,-0.5425596237182617
6,RIGHT_EYE_OUTER,0.5126262903213501,0.8799505233764648,-0.5427381992340088
6,LEFT_EAR,0.4090529680252075,0.8760402798652649,-0.5856595039367676
6,RIGHT_EAR,0.48380613327026367,0.8729312419891357,-0.3190924823284149
6,MOUTH_LEFT,0.46709921956062317,0.8440153002738953,-0.5580108761787415
6,MOUTH_RIGHT,0.49611973762512207,0.8424688577651978,-0.4819346070289612
6,LEFT_SHOULDER,0.3343416452407837,0.780923068523407,-0.7320894598960876
6,RIGHT_SHOULDER,0.4628883898258209,0.7675982117652893,0.04656093195080757
6,LEFT_ELBOW,0.34791865944862366,0.6329032182693481,-0.7159693837165833
6,RIGHT_ELBOW,0.4819251596927643,0.6429213285446167,0.23026171326637268
6,LEFT_WRIST,0.43191492557525635,0.4945930540561676,-0.6336843371391296
6,RIGHT_WRIST,0.5352904796600342,0.5437849164009094,0.15085284411907196
6,LEFT_PINKY,0.4416717290878296,0.45829683542251587,-0.6938950419425964
6,RIGHT_PINKY,0.5574132800102234,0.5090802907943726,0.1431209295988083
6,LEFT_INDEX,0.47424373030662537,0.4628201723098755,-0.7265235185623169
6,RIGHT_INDEX,0.5527803897857666,0.5081377029418945,0.07209063321352005
6,LEFT_THUMB,0.47074630856513977,0.477689266204834,-0.6359701752662659
6,RIGHT_THUMB,0.539245069026947,0.5188999772071838,0.11576203256845474
6,LEFT_HIP,0.39896753430366516,0.5089542269706726,-0.2292417734861374
6,RIGHT_HIP,0.46538645029067993,0.5117673873901367,0.22906343638896942
6,LEFT_KNEE,0.38306504487991333,0.31256982684135437,-0.20898258686065674
6,RIGHT_KNEE,0.4930582046508789,0.35275229811668396,0.5306046605110168
6,LEFT_ANKLE,0.3838863670825958,0.14157600700855255,-0.0935400128364563
6,RIGHT_ANKLE,0.47889041900634766,0.22304537892341614,0.9276493191719055
6,LEFT_HEEL,0.3534347116947174,0.1107097715139389,-0.0989842340350151
6,RIGHT_HEEL,0.45923182368278503,0.19776426255702972,0.9553429484367371
6,LEFT_FOOT_INDEX,0.5257527232170105,0.09546666592359543,-0.36524948477745056
6,RIGHT_FOOT_INDEX,0.6022529006004333,0.18916450440883636,0.8578963279724121
7,NOSE,0.4967041015625,0.8635866641998291,-0.602766752243042
7,LEFT_EYE_INNER,0.4750496745109558,0.8815063238143921,-0.6243414282798767
7,LEFT_EYE,0.46329960227012634,0.8819429278373718,-0.6244181990623474
7,LEFT_EYE_OUTER,0.45023059844970703,0.8825246095657349,-0.6246585845947266
7,RIGHT_EYE_INNER,0.500468909740448,0.8805249333381653,-0.5679647922515869
7,RIGHT_EYE,0.5066719055175781,0.8802610039710999,-0.5678380131721497
7,RIGHT_EYE_OUTER,0.5124437808990479,0.8799887895584106,-0.5680254101753235
7,LEFT_EAR,0.4077228605747223,0.8761200308799744,-0.590903103351593
7,RIGHT_EAR,0.48380526900291443,0.8729723691940308,-0.33810240030288696
7,MOUTH_LEFT,0.4663328230381012,0.8440089821815491,-0.5795005559921265
7,MOUTH_RIGHT,0.4955874979496002,0.8424662947654724,-0.5072032809257507
7,LEFT_SHOULDER,0.33468949794769287,0.780873715877533,-0.7410650849342346
7,RIGHT_SHOULDER,0.46263688802719116,0.76785808801651,0.028267500922083855
7,LEFT_ELBOW,0.3491240441799164,0.631100058555603,-0.7274785041809082
7,RIGHT_ELBOW,0.48038408160209656,0.6429517269134521,0.21908244490623474
7,LEFT_WRIST,0.4338763952255249,0.4898754060268402,-0.6458806991577148
7,RIGHT_WRIST,0.5352870225906372,0.5445591807365417,0.14964205026626587
7,LEFT_PINKY,0.4427264332771301,0.4535658657550812,-0.7060800194740295
7,RIGHT_PINKY,0.5572571158409119,0.5087533593177795,0.1423879712820053
7,LEFT_INDEX,0.4745728075504303,0.4594683051109314,-0.7382968664169312
7,RIGHT_INDEX,0.5526096820831299,0.5081008672714233,0.07140559703111649
7,LEFT_THUMB,0.47188854217529297,0.47349053621292114,-0.6480353474617004
7,RIGHT_THUMB,0.5395504832267761,0.5190192461013794,0.11429790407419205
7,LEFT_HIP,0.4016481041908264,0.5076416730880737,-0.22798451781272888
7,RIGHT_HIP,0.4685685336589813,0.5123242139816284,0.22782278060913086
7,LEFT_KNEE,0.38369694352149963,0.31404104828834534,-0.20085686445236206
7,RIGHT_KNEE,0.4930400848388672,0.3534236550331116,0.5293415188789368
7,LEFT_ANKLE,0.3831683099269867,0.1428045779466629,-0.09907487779855728
7,RIGHT_ANKLE,0.4772254526615143,0.224256694316864,0.9325863718986511
7,LEFT_HEEL,0.35180631279945374,0.1108768954873085,-0.10614439100027084
7,RIGHT_HEEL,0.45608726143836975,0.19877977669239044,0.9599736928939819
7,LEFT_FOOT_INDEX,0.5256675481796265,0.09704067558050156,-0.37853893637657166
7,RIGHT_FOOT_INDEX,0.6013325452804565,0.18969053030014038,0.85859614610672
8,NOSE,0.4958271086215973,0.8636277914047241,-0.5932562947273254
8,LEFT_EYE_INNER,0.4740006923675537,0.8816712498664856,-0.6163023114204407
8,LEFT_EYE,0.4622229039669037,0.8821151852607727,-0.6163877248764038
8,LEFT_EYE_OUTER,0.44917768239974976,0.8826886415481567,-0.616622805595398
8,RIGHT_EYE_INNER,0.49950113892555237,0.880627453327179,-0.5592815279960632
8,RIGHT_EYE,0.5057106018066406,0.8803318738937378,-0.5591579675674438
8,RIGHT_EYE_OUTER,0.5116219520568848,0.8800340890884399,-0.5593411326408386
8,LEFT_EAR,0.406831294298172,0.8761690258979797,-0.5877287983894348
8,RIGHT_EAR,0.48349642753601074,0.8729813694953918,-0.33404621481895447
8,MOUTH_LEFT,0.4657500088214874,0.8440043330192566,-0.572473406791687
8,MOUTH_RIGHT,0.49486517906188965,0.8424621820449829,-0.499381959438324
8,LEFT_SHOULDER,0.3346671164035797,0.7807462811470032,-0.736901044845581
8,RIGHT_SHOULDER,0.46197935938835144,0.7678676247596741,0.02587389387190342
8,LEFT_ELBOW,0.34838733077049255,0.6301583051681519,-0.7203119993209839
8,RIGHT_ELBOW,0.4769420623779297,0.6416751742362976,0.2064998745918274
8,LEFT_WRIST,0.4306962192058563,0.4897840619087219,-0.6304941773414612
8,RIGHT_WRIST,0.5307998657226562,0.5418795347213745,0.14389586448669434
8,LEFT_PINKY,0.44188931584358215,0.4535725712776184,-0.68965083360672
8,RIGHT_PINKY,0.5524001121520996,0.5071869492530823,0.13965171575546265
8,LEFT_INDEX,0.4724379777908325,0.4593527019023895,-0.7208260297775269
8,RIGHT_INDEX,0.5490090250968933,0.5059089064598083,0.06904689967632294
8,LEFT_THUMB,0.4692694842815399,0.47312310338020325,-0.6323458552360535
8,RIGHT_THUMB,0.5353589057922363,0.5170161724090576,0.1089223325252533
8,LEFT_HIP,0.3948531448841095,0.5067149996757507,-0.22708240151405334
8,RIGHT_HIP,0.4620093107223511,0.5115622878074646,0.22691500186920166
8,LEFT_KNEE,0.38190749287605286,0.31236788630485535,-0.19705289602279663
8,RIGHT_KNEE,0.4921027421951294,0.35085800290107727,0.5253775715827942
8,LEFT_ANKLE,0.3819901645183563,0.14298351109027863,-0.09498753398656845
8,RIGHT_ANKLE,0.4764036536216736,0.22268275916576385,0.9230855107307434
8,LEFT_HEEL,0.35006949305534363,0.11027154326438904,-0.10279914736747742
8,RIGHT_HEEL,0.45425447821617126,0.1977810263633728,0.9500160217285156
8,LEFT_FOOT_INDEX,0.5225935578346252,0.09588522464036942,-0.3767830729484558
8,RIGHT_FOOT_INDEX,0.6019758582115173,0.19007834792137146,0.8496487736701965
9,NOSE,0.49564552307128906,0.8643551468849182,-0.5980942249298096
9,LEFT_EYE_INNER,0.4737458825111389,0.8823348879814148,-0.6233887672424316
9,LEFT_EYE,0.4620054364204407,0.8827377557754517,-0.6234884262084961
9,LEFT_EYE_OUTER,0.44904088973999023,0.8832634091377258,-0.6237309575080872
9,RIGHT_EYE_INNER,0.4991064667701721,0.8813163638114929,-0.5645193457603455
9,RIGHT_EYE,0.5052538514137268,0.8809958100318909,-0.5643982291221619
9,RIGHT_EYE_OUTER,0.5111523270606995,0.8806499242782593,-0.5645830631256104
9,LEFT_EAR,0.40632471442222595,0.8764039278030396,-0.603794276714325
9,RIGHT_EAR,0.4831850528717041,0.8733423352241516,-0.34118032455444336
9,MOUTH_LEFT,0.4656493067741394,0.8443620800971985,-0.5810037851333618
9,MOUTH_RIGHT,0.4945428967475891,0.8428217172622681,-0.5051878690719604
9,LEFT_SHOULDER,0.331848680973053,0.7806584239006042,-0.7519280910491943
9,RIGHT_SHOULDER,0.46235767006874084,0.7678683400154114,0.011161379516124725
9,LEFT_ELBOW,0.34451398253440857,0.6297509670257568,-0.7453060746192932
9,RIGHT_ELBOW,0.47493547201156616,0.6412437558174133,0.18422865867614746
9,LEFT_WRIST,0.42953550815582275,0.4897794723510742,-0.6549311876296997
9,RIGHT_WRIST,0.5298739671707153,0.5427266955375671,0.10726173222064972
9,LEFT_PINKY,0.4402002692222595,0.4527849853038788,-0.7167670130729675
9,RIGHT_PINKY,0.5518296360969543,0.50654536485672,0.10282943397760391
9,LEFT_INDEX,0.47176700830459595,0.4581459164619446,-0.7465697526931763
9,RIGHT_INDEX,0.5486794114112854,0.5048032999038696,0.0286555215716362
9,LEFT_THUMB,0.46911898255348206,0.47201836109161377,-0.6561388969421387
9,RIGHT_THUMB,0.5346937775611877,0.5159962773323059,0.07100722938776016
9,LEFT_HIP,0.3950985074043274,0.5039278268814087,-0.22633609175682068
9,RIGHT_HIP,0.4664955735206604,0.5083486437797546,0.22617143392562866
9,LEFT_KNEE,0.3822954297065735,0.3123844861984253,-0.1918896585702896
9,RIGHT_KNEE,0.49207115173339844,0.3483385741710663,0.5256596803665161
9,LEFT_ANKLE,0.38289257884025574,0.14450114965438843,-0.0926937535405159
9,RIGHT_ANKLE,0.47635895013809204,0.22092577815055847,0.9202995896339417
9,LEFT_HEEL,0.35132333636283875,0.11185824126005173,-0.10201334953308105
9,RIGHT_HEEL,0.45387890934944153,0.19724521040916443,0.9474720358848572
9,LEFT_FOOT_INDEX,0.5224675536155701,0.0956621989607811,-0.3649994730949402
9,RIGHT_FOOT_INDEX,0.6021261811256409,0.18980079889297485,0.8490712642669678
10,NOSE,0.4944112002849579,0.8644341826438904,-0.5897378325462341
10,LEFT_EYE_INNER,0.4729153513908386,0.8824548721313477,-0.6161656975746155
10,LEFT_EYE,0.4613681733608246,0.8828306794166565,-0.6162576675415039
10,LEFT_EYE_OUTER,0.4485861361026764,0.8833252787590027,-0.6164902448654175
10,RIGHT_EYE_INNER,0.4976050555706024,0.8814502358436584,-0.5563741326332092
10,RIGHT_EYE,0.5033810138702393,0.881113588809967,-0.5562587380409241
10,RIGHT_EYE_OUTER,0.5089954137802124,0.880753755569458,-0.5564365983009338
10,LEFT_EAR,0.40495461225509644,0.8763875961303711,-0.6024907231330872
10,RIGHT_EAR,0.4804389178752899,0.873351514339447,-0.3350536823272705
10,MOUTH_LEFT,0.4647116959095001,0.8443564176559448,-0.5742330551147461
10,MOUTH_RIGHT,0.49276620149612427,0.8428264856338501,-0.49736085534095764
10,LEFT_SHOULDER,0.3296671211719513,0.7794433832168579,-0.7488539814949036
10,RIGHT_SHOULDER,0.4612830877304077,0.7678056359291077,0.013676145114004612
