frame_number,landmark,x,y,z
0,NOSE,0.4915910065174103,0.7914516925811768,-0.6681327223777771
0,LEFT_EYE_INNER,0.46757128834724426,0.8069043755531311,-0.6810733675956726
0,LEFT_EYE,0.453113317489624,0.8070840835571289,-0.6812322735786438
0,LEFT_EYE_OUTER,0.4382833242416382,0.8069064617156982,-0.6814907193183899
0,RIGHT_EYE_INNER,0.4920629858970642,0.8064234256744385,-0.6252709627151489
0,RIGHT_EYE,0.4966830313205719,0.8065629601478577,-0.6251353025436401
0,RIGHT_EYE_OUTER,0.5016124248504639,0.8066532611846924,-0.6251195073127747
0,LEFT_EAR,0.4049133062362671,0.7984589338302612,-0.6123639345169067
0,RIGHT_EAR,0.4858537018299103,0.8000119924545288,-0.3614107668399811
0,MOUTH_LEFT,0.46269524097442627,0.7717342376708984,-0.6321295499801636
0,MOUTH_RIGHT,0.49389025568962097,0.7730496525764465,-0.5599306225776672
0,LEFT_SHOULDER,0.34183409810066223,0.7033407688140869,-0.7265700101852417
0,RIGHT_SHOULDER,0.48095911741256714,0.6996152997016907,0.03076534904539585
0,LEFT_ELBOW,0.34103718400001526,0.5602010488510132,-0.676135778427124
0,RIGHT_ELBOW,0.48473063111305237,0.5746930837631226,0.2464827299118042
0,LEFT_WRIST,0.41921570897102356,0.44818535447120667,-0.528855562210083
0,RIGHT_WRIST,0.5266588926315308,0.48282310366630554,0.16837471723556519
0,LEFT_PINKY,0.43336448073387146,0.40990760922431946,-0.5689576268196106
0,RIGHT_PINKY,0.5493072271347046,0.45516178011894226,0.17120952904224396
0,LEFT_INDEX,0.46029865741729736,0.41175857186317444,-0.599122166633606
0,RIGHT_INDEX,0.5512464642524719,0.45252636075019836,0.10418376326560974
0,LEFT_THUMB,0.4605076014995575,0.4236956834793091,-0.5270358324050903
0,RIGHT_THUMB,0.5452604293823242,0.4621376693248749,0.13542066514492035
0,LEFT_HIP,0.38313543796539307,0.45991283655166626,-0.2139178216457367
0,RIGHT_HIP,0.47985365986824036,0.46528366208076477,0.21340960264205933
0,LEFT_KNEE,0.3882160186767578,0.2788432538509369,-0.17545275390148163
0,RIGHT_KNEE,0.48086971044540405,0.30100709199905396,0.40710973739624023
0,LEFT_ANKLE,0.3675169348716736,0.11373963952064514,0.05324596166610718
0,RIGHT_ANKLE,0.49193668365478516,0.1641351282596588,0.742210865020752
0,LEFT_HEEL,0.3492451608181,0.0891236960887909,0.05939723923802376
0,RIGHT_HEEL,0.4693149924278259,0.1440121829509735,0.762414276599884
0,LEFT_FOOT_INDEX,0.4765085279941559,0.05660659074783325,-0.19899794459342957
0,RIGHT_FOOT_INDEX,0.5945712327957153,0.12044945359230042,0.6237704157829285
1,NOSE,0.4917524456977844,0.7917242050170898,-0.705469012260437
1,LEFT_EYE_INNER,0.4679895043373108,0.8070990443229675,-0.7212195992469788
1,LEFT_EYE,0.4546276330947876,0.8072786331176758,-0.7212932705879211
1,LEFT_EYE_OUTER,0.44071412086486816,0.80727618932724,-0.7215667366981506
1,RIGHT_EYE_INNER,0.4921172559261322,0.8068233132362366,-0.6668151021003723
1,RIGHT_EYE,0.4967489242553711,0.8069608807563782,-0.6666685938835144
1,RIGHT_EYE_OUTER,0.5016794204711914,0.8070581555366516,-0.6667765974998474
1,LEFT_EAR,0.40492305159568787,0.7990961074829102,-0.646567165851593
1,RIGHT_EAR,0.48574936389923096,0.8002852201461792,-0.40332892537117004
1,MOUTH_LEFT,0.4650745093822479,0.7724157571792603,-0.6675214767456055
1,MOUTH_RIGHT,0.4939134418964386,0.773362398147583,-0.5977699756622314
1,LEFT_SHOULDER,0.34043556451797485,0.7043285369873047,-0.7341146469116211
1,RIGHT_SHOULDER,0.48238039016723633,0.7018251419067383,-0.0010462430072948337
1,LEFT_ELBOW,0.33704429864883423,0.5602414608001709,-0.678936243057251
1,RIGHT_ELBOW,0.49467501044273376,0.5806675553321838,0.2825954556465149
1,LEFT_WRIST,0.4161456525325775,0.44847357273101807,-0.5672416090965271
1,RIGHT_WRIST,0.5366040468215942,0.5131776928901672,0.22897528111934662
1,LEFT_PINKY,0.42606109380722046,0.4101034700870514,-0.6085559725761414
1,RIGHT_PINKY,0.5505403876304626,0.4886385202407837,0.23180721700191498
1,LEFT_INDEX,0.45646771788597107,0.4117904603481293,-0.6595293879508972
1,RIGHT_INDEX,0.5547363758087158,0.4848434031009674,0.16046059131622314
1,LEFT_THUMB,0.4577397108078003,0.4238494336605072,-0.5739845037460327
1,RIGHT_THUMB,0.5461792349815369,0.5026485323905945,0.1960655152797699
1,LEFT_HIP,0.3838305175304413,0.4613165855407715,-0.2134736031293869
1,RIGHT_HIP,0.48530691862106323,0.4669911563396454,0.2130955010652542
1,LEFT_KNEE,0.3882279694080353,0.27752313017845154,-0.1869804710149765
1,RIGHT_KNEE,0.4909978210926056,0.30109211802482605,0.40711915493011475
1,LEFT_ANKLE,0.3681132197380066,0.11329589039087296,-0.008700788021087646
1,RIGHT_ANKLE,0.493531733751297,0.16475489735603333,0.7495809197425842
